t1_T	pitch_wave_T
21.8864774624374	-11.1653234817214
21.9365609348915	-11.2070779191672
21.9866444073456	-11.2438227069777
22.0367278797997	-11.2755414199516
22.0868113522538	-11.3022198795812
22.1368948247078	-11.3238461603908
22.1869782971619	-11.3404105952673
22.237061769616	-11.3519057797815
22.2871452420701	-11.358326575498
22.3372287145242	-11.3596701122718
22.3873121869783	-11.3559357895318
22.4373956594324	-11.3471252765487
22.4874791318865	-11.3332425116895
22.5375626043406	-11.3142937006561
22.5876460767947	-11.2902873137124
22.6377295492487	-11.261234081897
22.6878130217028	-11.2271469922269
22.7378964941569	-11.1880412818923
22.787979966611	-11.1439344314451
22.8380634390651	-11.0948461569851
22.8881469115192	-11.0407984013469
22.9382303839733	-10.981815324291
22.9883138564274	-10.9179232917044
23.0383973288815	-10.849150863815
23.0884808013356	-10.7755287824245
23.1385642737897	-10.6970899571669
23.1886477462437	-10.6138694507978
23.2387312186978	-10.5259044635207
23.2888146911519	-10.4332343163583
23.338898163606	-10.3359004335759
23.3889816360601	-10.2339463241644
23.4390651085142	-10.1274175623913
23.4891485809683	-10.0163617674287
23.5392320534224	-9.90082858206717
23.5893155258765	-9.78086965052524
23.6393989983306	-9.65653859536372
23.6894824707846	-9.52789099351621
23.7395659432387	-9.39498435144566
23.7896494156928	-9.25787807943867
23.8397328881469	-9.11663346504858
23.889816360601	-8.97131364569944
23.9398998330551	-8.82198358046312
23.9899833055092	-8.66871002102206
24.0400667779633	-8.51156148183091
24.0901502504174	-8.35060820948984
24.1402337228715	-8.1859221513439
24.1903171953255	-8.01757692332199
24.2404006677796	-7.84564777702994
24.2904841402337	-7.6702115661125
24.3405676126878	-7.49134671189914
24.3906510851419	-7.30913316834915
24.440734557596	-7.1236523863116
24.4908180300501	-6.93498727711615
24.5409015025042	-6.7432221755111
24.5909849749583	-6.5484428019651
24.6410684474124	-6.3507362243494
24.6911519198664	-6.15019081901795
24.7412353923205	-5.94689623130236
24.7913188647746	-5.74094333543982
24.8414023372287	-5.53242419395162
24.8914858096828	-5.32143201649054
24.9415692821369	-5.10806111817532
24.991652754591	-4.89240687743115
25.0417362270451	-4.67456569335474
25.0918196994992	-4.45463494262328
25.1419031719533	-4.23271293596621
25.1919866444073	-4.0088988742196
25.2420701168614	-3.78329280398269
25.2921535893155	-3.55599557289612
25.3422370617696	-3.32710878456252
25.3923205342237	-3.0967347531287
25.4424040066778	-2.86497645755053
25.4924874791319	-2.63193749556056
25.542570951586	-2.39772203735902
25.5926544240401	-2.16243477904898
25.6427378964942	-1.92618089583633
25.6928213689482	-1.68906599501572
25.7429048414023	-1.45119606876325
25.7929883138564	-1.21267744675716
25.8430717863105	-0.973616748647691
25.8931552587646	-0.734120836397219
25.9432387312187	-0.494296766512167
25.9933222036728	-0.254251742188013
26.0434056761269	-0.014093065388439
26.093489148581	0.226071911119265
26.1435726210351	0.466135831751832
26.1936560934891	0.705991386098685
26.2437395659432	0.94553135689063
26.2938230383973	1.1846486679267
26.3439065108514	1.42323643193816
26.3939899833055	1.66118799836772
26.4440734557596	1.89839700104336
26.4941569282137	2.13475740572474
26.5442404006678	2.37016355750129
26.5943238731219	2.60451022802083
26.644407345576	2.83769266252739
26.6944908180301	3.06960662668742
26.7445742904841	3.30014845318332
26.7946577629382	3.52921508805354
26.8447412353923	3.75670413675848
26.8948247078464	3.98251390995162
26.9449081803005	4.20654346893548
26.9949916527546	4.42869267078195
27.0450751252087	4.6488622130969
27.0951585976628	4.86695367840928
27.1452420701169	5.08286957816428
27.195325542571	5.29651339630161
27.245409015025	5.50778963239879
