t1_T	pitch_wave_rad_T
20.1836393989983	-0.122595584346105
20.2337228714524	-0.125862425720316
20.2838063439065	-0.129073005626582
20.3338898163606	-0.132225888911104
20.3839732888147	-0.135319666210915
20.4340567612688	-0.138352954583874
20.4841402337229	-0.141324398126855
20.534223706177	-0.144232668581843
20.5843071786311	-0.147076465929679
20.6343906510851	-0.149854518971174
20.6844741235392	-0.15256558589535
20.7345575959933	-0.155208454834534
20.7846410684474	-0.157781944406077
20.8347245409015	-0.160284904240435
20.8848080133556	-0.1627162154954
20.9348914858097	-0.165074791356225
20.9849749582638	-0.167359577521443
21.0350584307179	-0.169569552674144
21.085141903172	-0.171703728938516
21.135225375626	-0.173761152321427
21.1853088480801	-0.175740903138873
21.2353923205342	-0.177642096427082
21.2854757929883	-0.179463882338097
21.3355592654424	-0.181205446519667
21.3856427378965	-0.18286601047927
21.4357262103506	-0.184444831932102
21.4858096828047	-0.185941205132884
21.5358931552588	-0.187354461191341
21.5859766277129	-0.188683968371193
21.6360601001669	-0.189929132372551
21.686143572621	-0.191089396597574
21.7362270450751	-0.19216424239927
21.7863105175292	-0.193153189313336
21.8363939899833	-0.194055795272929
21.8864774624374	-0.194871656806275
21.9365609348915	-0.195600409217022
21.9866444073456	-0.196241726747263
22.0367278797997	-0.196795322723152
22.0868113522538	-0.197260949683049
22.1368948247078	-0.197638399488137
22.1869782971619	-0.197927503415464
22.237061769616	-0.198128132233362
22.2871452420701	-0.198240196259212
22.3372287145242	-0.198263645399537
22.3873121869783	-0.198198469172391
22.4373956594324	-0.198044696712047
22.4874791318865	-0.197802396755973
22.5375626043406	-0.197471677614104
22.5876460767947	-0.197052687120427
22.6377295492487	-0.196545612566903
22.6878130217028	-0.195950680619738
22.7378964941569	-0.195268157218068
22.787979966611	-0.194498347455079
22.8380634390651	-0.19364159544163
22.8881469115192	-0.192698284152429
22.9382303839733	-0.191668835254846
22.9883138564274	-0.190553708920419
23.0383973288815	-0.189353403619158
23.0884808013356	-0.188068455896722
23.1385642737897	-0.186699440134582
23.1886477462437	-0.185246968293264
23.2387312186978	-0.183711689638803
23.2888146911519	-0.182094290452511
23.338898163606	-0.180395493724209
23.3889816360601	-0.178616058829039
23.4390651085142	-0.176756781188026
23.4891485809683	-0.174818491912508
23.5392320534224	-0.172802057432634
23.5893155258765	-0.170708379110053
23.6393989983306	-0.168538392835005
23.6894824707846	-0.166293068607971
23.7395659432387	-0.163973410106071
23.7896494156928	-0.161580454234414
23.8397328881469	-0.159115270662597
23.889816360601	-0.156578961346551
23.9398998330551	-0.153972660035959
23.9899833055092	-0.151297531767462
24.0400667779633	-0.148554772343877
24.0901502504174	-0.145745607799666
24.1402337228715	-0.142871293852889
24.1903171953255	-0.139933115343886
24.2404006677796	-0.136932385660946
24.2904841402337	-0.133870446153214
24.3405676126878	-0.130748665531091
24.3906510851419	-0.127568439254418
24.440734557596	-0.124331188908688
24.4908180300501	-0.121038361569593
24.5409015025042	-0.117691429156164
24.5909849749583	-0.114291887772814
24.6410684474124	-0.11084125704057
24.6911519198664	-0.10734107941779
24.7412353923205	-0.103792919510669
24.7913188647746	-0.10019836337385
24.8414023372287	-0.0965590178014492
24.8914858096828	-0.0928765096088011
24.9415692821369	-0.0891524849052624
24.991652754591	-0.0853886083583883
25.0417362270451	-0.0815865624498119
25.0918196994992	-0.077748046723165
25.1419031719533	-0.0738747770243663
25.1919866444073	-0.0699684847346261
25.2420701168614	-0.0660309159965063
25.2921535893155	-0.0620638309333793
25.3422370617696	-0.0580690028626427
25.3923205342237	-0.0540482175030296
25.4424040066778	-0.0500032721763803
25.4924874791319	-0.0459359750042254
25.542570951586	-0.0418481440995415
25.5926544240401	-0.0377416067540408
25.6427378964942	-0.0336181986213579
25.6928213689482	-0.0294797628964984
25.7429048414023	-0.0253281494919167
25.7929883138564	-0.0211652142105907
25.8430717863105	-0.0169928179164643
25.8931552587646	-0.0128128257026261
25.9432387312187	-0.00862710605759896
25.9933222036728	-0.0044375300301126
26.0434056761269	-0.000245970392727113
26.093489148581	0.00394569919530715
26.1435726210351	0.0081356050255918
26.1936560934891	0.0123218741781406
26.2437395659432	0.0165026353585911
26.2938230383973	0.0206760197346859
26.3439065108514	0.0248401617716571
26.3939899833055	0.0289932000661309
26.4440734557596	0.0331332781781929
26.4941569282137	0.0372585454612291
26.5442404006678	0.0413671578891795
26.5943238731219	0.0454572788808318
26.644407345576	0.0495270801207873
26.6944908180301	0.0535747423767319
26.7445742904841	0.0575984563126469
26.7946577629382	0.0615964232975959
26.8447412353923	0.0655668562097268
26.8948247078464	0.0695079802351288
26.9449081803005	0.0734180336611879
26.9949916527546	0.0772952686640863
27.0450751252087	0.0811379520900912
27.0951585976628	0.0849443662302912
27.1452420701169	0.088712809588422
27.195325542571	0.0924415976414504
27.245409015025	0.096129063592567
27.2954924874791	0.0997735591162592
27.3455759599332	0.103373455095125
27.3956594323873	0.1069271423481
27.4457429048414	0.110433032349772
27.4958263772955	0.11388955794047
27.5459098497496	0.117295174026789
27.5959933222037	0.120648358272266
27.6460767946578	0.123947611777867
27.6961602671119	0.127191459752018
27.7462437395659	0.130378452169836
27.79632721202	0.13350716442131
27.8464106844741	0.13657619794811
27.8964941569282	0.139584180868751
27.9465776293823	0.142529768591838
27.9966611018364	0.145411644417105
28.0467445742905	0.148228520123996
28.0968280467446	0.1509791365475
28.1469115191987	0.153662264141018
28.1969949916528	0.156276703525972
28.2470784641068	0.15882128602794
28.2971619365609	0.161294874199062
28.347245409015	0.163696362326485
28.3973288814691	0.166024676926632
28.4474123539232	0.168278777225048
28.4974958263773	0.170457655621643
28.5475792988314	0.17256033814109
28.5976627712855	0.174585884868205
28.6477462437396	0.176533390368093
28.6978297161937	0.178401984090884
28.7479131886477	0.180190830760877
28.7979966611018	0.181899130749915
28.8480801335559	0.183526120434823
28.89816360601	0.185071072538757
28.9482470784641	0.186533296456295
28.9983305509182	0.187912138562152
29.0484140233723	0.189206982503351
29.0984974958264	0.190417249474734
29.1485809682805	0.1915423984777
29.1986644407346	0.19258192656203
29.2487479131886	0.193535369050711
29.2988313856427	0.194402299747651
29.3489148580968	0.195182331128191
29.3989983305509	0.195875114512331
29.449081803005	0.196480340220595
29.4991652754591	0.196997737712457
29.5492487479132	0.197427075707277
29.5993322203673	0.197768162287684
29.6494156928214	0.198020844985365
29.6994991652755	0.19818501084922
29.7495826377295	0.19826058649585
29.7996661101836	0.198247538142363
29.8497495826377	0.198145871621474
29.8998330550918	0.197955632378894
29.9499165275459	0.197676905453022
30	0.197309815436929
