t1_T	wave_T
19.7328881469115	5.33207337430457
19.7829716193656	5.27271790144824
19.8330550918197	5.21100548332017
19.8831385642738	5.14696370584374
19.9332220367279	5.08062119618382
19.983305509182	5.01200760995017
20.0333889816361	4.94115361794116
20.0834724540901	4.86809089243371
20.1335559265442	4.7928520930255
20.1836393989983	4.71547085203593
20.2337228714524	4.63598175947219
20.2838063439065	4.55442034756724
20.3338898163606	4.47082307489668
20.3839732888147	4.38522731008141
20.4340567612688	4.29767131508369
20.4841402337229	4.20819422810363
20.534223706177	4.11683604608418
20.5843071786311	4.02363760683217
20.6343906510851	3.92864057076352
20.6844741235392	3.83188740228066
20.7345575959933	3.73342135079069
20.7846410684474	3.63328643137252
20.8347245409015	3.5315274051018
20.8848080133556	3.42818975904237
20.9348914858097	3.32331968591321
20.9849749582638	3.21696406343993
21.0350584307179	3.10917043340007
21.085141903172	2.99998698037158
21.135225375626	2.88946251019389
21.1853088480801	2.77764642815139
21.2353923205342	2.66458871688886
21.2854757929883	2.55033991406885
21.3355592654424	2.43495108978094
21.3856427378965	2.31847382371306
21.4357262103506	2.2009601820949
21.4858096828047	2.08246269442402
21.5358931552588	1.96303432998466
21.5859766277129	1.84272847417011
21.6360601001669	1.72159890461903
21.686143572621	1.5996997671764
21.7362270450751	1.47708555168998
21.7863105175292	1.35381106765286
21.8363939899833	1.22993141970325
21.8864774624374	1.10550198299223
21.9365609348915	0.980578378430705
21.9866444073456	0.855216447826363
22.0367278797997	0.729472228922001
22.0868113522538	0.603401930346203
22.1368948247078	0.477061906487701
22.1869782971619	0.350508632304433
22.237061769616	0.223798678078907
22.2871452420701	0.0969886841307874
22.3372287145242	-0.0298646645017083
22.3873121869783	-0.156704663400507
22.4373956594324	-0.283474614114989
22.4874791318865	-0.41011784950659
22.5375626043406	-0.536577759079444
22.5876460767947	-0.662797814285759
22.6377295492487	-0.788721593794463
22.6878130217028	-0.914292808712018
22.7378964941569	-1.03945532774394
22.787979966611	-1.16415320228591
22.8380634390651	-1.28833069143329
22.8881469115192	-1.41193228689767
22.9382303839733	-1.53490273781957
22.9883138564274	-1.6571870754659
23.0383973288815	-1.77873063780148
23.0884808013356	-1.89947909392337
23.1385642737897	-2.0193784683472
23.1886477462437	-2.13837516513459
23.2387312186978	-2.256415991851
23.2888146911519	-2.37344818334314
23.338898163606	-2.48941942532537
23.3889816360601	-2.6042778777646
23.4390651085142	-2.71797219805318
